sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
183,0.24545,3703.4,4512.5,9.4075,27.05,42.609,2709.5,74.316,120.4,0.32393,80.003,50.131,2638.3,26.133,48.908,3107.1,21.961,65.089,214.74,341.11,94.72,77.026,31.92,8.9785,26.609,6.9998,18.513,1.6147,32.559,13.75,24.09,1.297,18.324,2.2236,4.9014,2.2048,0.035791,0.85294,0.08651,53.625,43.114,62.703,54.252,24.094,62.535,22.305,37.735,38.487,44.007,43.442,41.156,20.451
184,0.24436,3622.9,4530.5,9.2254,27.114,42.398,2708.1,74.429,120.43,0.32293,79.869,50.371,2636.6,26.414,50.621,3107.2,21.906,65.059,215.14,340.75,94.671,77.139,31.92,8.9785,26.609,6.9998,18.513,1.6147,32.559,13.75,24.09,1.297,18.324,2.2236,4.9014,2.2048,0.035791,0.85294,0.08651,53.625,43.114,64.087,54.037,24.202,62.332,22.245,37.857,39.193,47.971,43.548,41.858,20.599
185,0.26862,3640.8,4543.2,9.4246,26.967,42.351,2709.6,75.317,120.45,0.32901,79.895,49.289,2639.0,25.047,51.287,3105.9,23.534,65.004,214.9,341.22,94.697,77.288,31.935,8.8921,26.436,6.7256,18.953,1.6801,32.707,13.787,24.213,1.1087,18.813,2.2774,4.8,2.286,0.035791,0.85294,0.08651,53.625,43.114,62.393,54.285,26.361,61.612,22.502,39.631,36.008,49.513,43.711,43.248,16.732
186,0.2682,3625.5,4515.7,9.3498,26.475,42.136,2712.1,74.688,120.46,0.33334,80.222,50.6,2641.9,25.762,49.917,3109.0,22.391,65.048,216.85,341.32,94.615,77.666,31.935,8.8921,26.436,6.7256,18.953,1.6801,32.707,13.787,24.213,1.1087,18.813,2.2774,4.8,2.286,0.03381,0.85053,0.094899,54.871,44.151,62.656,54.614,26.403,62.857,22.355,39.102,39.867,46.343,43.734,43.76,19.404
187,0.27026,3682.1,4508.2,9.3595,27.339,42.162,2712.3,74.053,120.47,0.33894,80.245,50.466,2641.0,24.022,50.16,3110.4,23.049,65.152,217.97,341.05,94.59,77.527,32.104,9.0023,26.753,6.7024,18.818,1.6298,32.877,13.732,24.385,1.3856,18.528,2.2288,4.7302,2.3009,0.03381,0.85053,0.094899,54.871,44.151,64.105,53.631,26.464,61.379,22.53,39.339,39.472,46.904,43.792,44.745,17.838
188,0.2691,3739.1,4517.0,9.3296,27.119,42.081,2710.7,75.196,120.49,0.33435,80.18,49.012,2640.3,24.363,50.271,3108.5,23.137,65.207,217.06,341.51,94.441,77.253,32.104,9.0023,26.753,6.7024,18.818,1.6298,32.877,13.732,24.385,1.3856,18.528,2.2288,4.7302,2.3009,0.03381,0.85053,0.094899,54.871,44.151,63.125,53.526,26.577,62.339,22.323,39.9,35.192,47.162,44.029,47.155,17.646
189,0.25436,3713.4,4523.3,9.1859,26.525,42.225,2709.6,75.415,120.44,0.32718,80.15,50.311,2637.9,26.063,49.465,3107.8,22.133,65.244,215.68,341.28,94.398,77.436,31.999,8.9456,26.479,6.8184,18.823,1.6148,32.865,13.818,24.11,1.1368,18.687,2.2736,4.8259,2.2651,0.03381,0.85053,0.094899,54.871,44.151,63.93,53.764,25.145,63.394,22.012,39.201,39.015,45.296,44.309,46.537,20.019
190,0.25294,3741.6,4558.9,9.3633,27.134,42.662,2706.1,75.793,120.43,0.32419,80.03,50.621,2635.3,25.585,49.695,3105.6,23.171,65.234,217.21,340.8,94.541,77.248,31.999,8.9456,26.479,6.8184,18.823,1.6148,32.865,13.818,24.11,1.1368,18.687,2.2736,4.8259,2.2651,0.03381,0.85053,0.094899,54.871,44.151,63.444,53.337,25.284,62.3,22.19,39.565,39.927,45.828,44.329,45.822,17.571
191,0.26757,3699.2,4518.9,9.143,26.432,42.12,2706.3,75.593,120.43,0.33557,80.119,49.123,2634.9,25.237,49.596,3104.2,22.815,65.237,217.26,341.19,94.469,77.522,32.238,8.8167,26.703,6.8345,18.967,1.6146,32.584,13.779,24.492,1.3606,18.488,2.2647,4.8313,2.2567,0.024967,0.85946,0.10153,53.03,44.224,63.271,53.795,26.117,62.291,21.913,40.401,35.518,45.6,44.448,46.563,18.395
192,0.26592,3681.6,4512.3,9.3787,26.873,42.435,2704.6,75.571,120.42,0.33674,80.071,49.749,2633.7,25.975,50.129,3102.9,23.546,65.29,218.57,341.04,94.632,77.068,32.238,8.8167,26.703,6.8345,18.967,1.6146,32.584,13.779,24.492,1.3606,18.488,2.2647,4.8313,2.2567,0.024967,0.85946,0.10153,53.03,44.224,63.573,53.874,26.279,62.073,22.038,40.26,37.36,46.832,44.47,46.939,16.693
193,0.24463,3712.5,4458.3,9.3264,26.599,41.87,2705.2,75.255,120.42,0.33773,80.196,49.807,2633.5,27.011,50.454,3102.4,22.599,65.295,219.08,340.97,94.504,77.436,32.131,8.9381,26.506,7.0991,18.554,1.6388,32.754,13.697,24.188,1.2996,17.975,2.2729,4.8574,2.2669,0.024967,0.85946,0.10153,53.03,44.224,62.952,54.149,23.98,61.688,22.063,39.074,37.531,47.586,44.564,48.074,18.914
194,0.24544,3683.7,4431.0,9.2055,26.894,42.3,2705.0,76.077,120.43,0.331,80.244,50.343,2634.0,24.677,50.522,3101.6,21.628,65.346,221.33,341.3,94.556,77.2,32.131,8.9381,26.506,7.0991,18.554,1.6388,32.754,13.697,24.188,1.2996,17.975,2.2729,4.8574,2.2669,0.024967,0.85946,0.10153,53.03,44.224,63.449,54.476,23.901,60.66,22.251,39.895,39.109,47.742,44.5,48.699,21.229
195,0.25737,3598.0,4546.8,9.3938,27.016,42.683,2702.5,74.452,120.39,0.32539,79.982,51.911,2630.4,26.06,48.733,3100.9,23.698,65.348,218.42,340.42,94.735,77.252,32.016,8.9891,26.518,6.8028,18.617,1.6672,32.843,13.73,24.684,1.4564,18.18,2.2613,4.8168,2.3418,0.024967,0.85946,0.10153,53.03,44.224,62.522,54.105,24.76,60.842,21.98,38.248,43.723,43.602,44.897,48.521,16.33
196,0.25443,3604.7,4545.9,9.366,26.459,42.231,2703.4,75.444,120.36,0.32341,80.071,50.214,2631.4,25.614,52.219,3102.1,23.057,65.351,221.51,340.58,94.77,76.988,32.016,8.9891,26.518,6.8028,18.617,1.6672,32.843,13.73,24.684,1.4564,18.18,2.2613,4.8168,2.3418,0.028763,0.83264,0.10654,53.673,43.158,62.408,54.116,25.049,61.259,21.545,38.489,38.73,51.67,45.023,47.592,17.873
197,0.26655,3660.6,4529.5,9.3554,27.109,42.203,2706.2,75.499,120.39,0.3253,80.129,50.457,2635.6,26.128,48.92,3102.9,23.366,65.359,221.99,340.99,94.724,77.366,32.395,9.0144,26.471,7.0151,18.718,1.6959,32.372,13.667,24.362,1.191,18.69,2.2653,4.9075,2.2157,0.028763,0.83264,0.10654,53.673,43.158,63.98,54.189,26.28,60.456,22.182,38.985,39.445,44.035,45.232,49.225,17.115
198,0.26774,3708.6,4507.4,9.2794,27.136,42.299,2707.6,75.945,120.39,0.32501,80.334,48.235,2636.3,24.822,48.79,3106.3,23.164,65.411,223.3,340.76,94.417,77.776,32.395,9.0144,26.471,7.0151,18.718,1.6959,32.372,13.667,24.362,1.191,18.69,2.2653,4.9075,2.2157,0.028763,0.83264,0.10654,53.673,43.158,63.154,54.454,26.163,62.5,22.2,39.021,32.906,43.735,45.363,49.152,17.545
199,0.22978,3610.2,4542.4,9.3806,27.458,42.408,2707.3,74.565,120.31,0.31873,80.301,51.164,2635.6,24.358,51.633,3104.3,23.903,65.513,221.22,340.89,94.584,77.167,32.058,9.0169,26.906,6.9927,18.903,1.6185,32.744,13.815,24.089,1.3407,18.273,2.2628,4.8975,2.2431,0.028763,0.83264,0.10654,53.673,43.158,62.958,53.804,22.657,58.749,22.366,37.919,41.524,50.312,45.791,46.3,15.817
200,0.23015,3617.7,4501.1,9.3171,26.985,42.174,2704.8,75.609,120.27,0.32222,79.939,49.968,2633.7,24.005,49.355,3102.8,23.514,65.507,223.32,341.02,94.602,76.775,32.058,9.0169,26.906,6.9927,18.903,1.6185,32.744,13.815,24.089,1.3407,18.273,2.2628,4.8975,2.2431,0.028763,0.83264,0.10654,53.673,43.158,62.829,54.299,22.621,59.548,22.443,37.494,38.006,45.042,45.851,43.91,16.785
201,0.2618,3613.0,4509.3,9.3202,27.202,42.784,2704.7,75.638,120.24,0.33279,79.654,51.193,2632.6,25.039,48.583,3101.2,23.151,65.375,221.22,340.97,94.64,76.845,32.185,8.9764,26.414,6.8219,18.85,1.6357,32.529,13.863,24.431,1.1537,18.616,2.2554,4.9477,2.2722,0.0078051,0.84362,0.098951,54.562,43.688,62.993,53.74,25.837,61.714,22.332,40.035,41.612,43.256,45.626,42.709,17.679
202,0.26148,3643.2,4467.6,9.3592,26.99,42.262,2705.4,74.807,120.24,0.33717,79.59,50.177,2634.1,24.122,50.507,3102.8,23.411,65.257,224.11,341.27,94.784,77.013,32.185,8.9764,26.414,6.8219,18.85,1.6357,32.529,13.863,24.431,1.1537,18.616,2.2554,4.9477,2.2722,0.0078051,0.84362,0.098951,54.562,43.688,62.472,54.239,25.868,61.261,22.274,39.501,38.62,47.707,45.338,40.711,17.075
203,0.24949,3680.3,4543.5,9.3017,26.585,42.518,2708.9,74.774,120.27,0.3388,79.838,50.946,2637.8,25.241,48.952,3105.0,23.964,65.201,222.08,341.51,94.536,77.368,31.862,8.7499,26.193,6.8579,18.68,1.58,33.039,13.883,23.889,1.2496,18.524,2.2152,4.8456,2.3163,0.0078051,0.84362,0.098951,54.562,43.688,63.308,53.445,24.769,60.807,22.249,40.617,40.884,44.108,45.489,40.449,15.734
204,0.25082,3695.8,4482.8,9.3261,26.777,42.094,2709.2,75.138,120.3,0.33863,79.948,49.165,2637.8,24.038,48.378,3105.7,23.547,65.235,225.29,341.07,94.517,77.123,31.862,8.7499,26.193,6.8579,18.68,1.58,33.039,13.883,23.889,1.2496,18.524,2.2152,4.8456,2.3163,0.0078051,0.84362,0.098951,54.562,43.688,63.041,54.171,24.639,60.949,22.311,40.637,35.641,42.78,45.167,39.854,16.732
205,0.28496,3680.3,4565.3,9.2057,26.933,42.501,2708.8,75.336,120.34,0.34192,79.978,51.451,2637.2,23.346,49.096,3107.0,23.596,65.293,223.58,340.99,94.536,77.066,31.608,8.8322,26.394,6.9153,18.99,1.6737,33.213,13.856,24.551,1.2494,18.458,2.2661,4.7736,2.2099,0.0078051,0.84362,0.098951,54.562,43.688,63.033,53.603,27.754,60.45,21.981,40.847,42.37,44.441,45.283,40.333,16.62
206,0.28301,3670.1,4556.2,9.2411,27.008,42.658,2707.4,75.681,120.35,0.34104,79.808,51.378,2635.2,27.49,50.389,3105.6,23.159,65.28,223.74,340.9,94.542,76.927,31.608,8.8322,26.394,6.9153,18.99,1.6737,33.213,13.856,24.551,1.2494,18.458,2.2661,4.7736,2.2099,0.027652,0.86117,0.095292,53.955,44.309,63.207,53.712,27.945,61.909,21.978,40.955,42.157,47.434,45.518,40.306,17.679
207,0.31459,3673.9,4451.7,9.3447,27.084,42.126,2709.2,74.705,120.35,0.34042,80.008,51.149,2638.7,25.482,50.514,3104.6,22.422,65.283,223.95,341.81,94.494,77.205,32.126,8.891,26.7,6.9576,19.192,1.6879,32.867,13.732,24.134,1.3519,18.366,2.272,4.8095,2.323,0.027652,0.86117,0.095292,53.955,44.309,62.634,54.191,30.607,63.332,22.449,40.377,41.481,47.723,45.587,39.989,19.407
208,0.31042,3627.7,4453.5,9.1725,27.219,42.434,2708.5,74.542,120.39,0.3385,80.054,49.532,2637.8,26.521,48.961,3106.8,22.052,65.342,223.13,341.29,94.602,77.17,32.126,8.891,26.7,6.9576,19.192,1.6879,32.867,13.732,24.134,1.3519,18.366,2.272,4.8095,2.323,0.027652,0.86117,0.095292,53.955,44.309,63.429,54.17,31.017,62.146,22.229,40.611,36.723,44.13,45.745,39.332,20.278
209,0.26597,3639.6,4445.4,9.2985,26.835,42.39,2708.4,76.108,120.41,0.3271,80.054,50.9,2637.4,26.357,51.192,3103.6,22.164,65.394,224.49,341.43,94.546,77.247,31.892,8.7371,26.315,7.0063,18.707,1.6409,32.847,13.824,24.413,1.4132,18.449,2.2113,4.7931,2.2839,0.027652,0.86117,0.095292,53.955,44.309,62.803,53.72,26.193,61.518,22.553,38.627,40.748,49.293,45.707,39.117,20.01
210,0.26661,3626.0,4442.7,9.4079,27.019,42.201,2706.9,74.246,120.38,0.32645,79.993,48.913,2635.8,23.773,48.852,3103.4,22.756,65.407,223.7,342.0,94.666,76.901,31.892,8.7371,26.315,7.0063,18.707,1.6409,32.847,13.824,24.413,1.4132,18.449,2.2113,4.7931,2.2839,0.027652,0.86117,0.095292,53.955,44.309,63.036,53.752,26.13,60.399,22.315,38.706,34.9,43.878,45.86,39.775,18.628
211,0.28991,3624.2,4546.4,9.3301,27.088,42.614,2705.3,74.856,120.43,0.33607,79.871,49.769,2633.4,25.484,49.874,3103.2,22.471,65.418,224.76,341.57,94.741,76.982,32.227,8.9208,26.822,6.8172,18.543,1.6269,32.89,13.694,24.11,1.3025,19.37,2.3107,4.831,2.3479,0.017518,0.84944,0.096276,53.774,43.743,62.547,53.671,28.663,60.515,22.107,39.927,37.421,46.243,46.329,40.273,19.315
212,0.29021,3635.8,4514.9,9.3817,26.602,41.98,2707.6,74.872,120.43,0.33686,80.035,50.289,2637.2,25.983,51.301,3102.4,22.751,65.42,227.18,341.98,94.682,77.502,32.227,8.9208,26.822,6.8172,18.543,1.6269,32.89,13.694,24.11,1.3025,19.37,2.3107,4.831,2.3479,0.017518,0.84944,0.096276,53.774,43.743,62.348,54.048,28.633,60.27,22.523,39.831,38.95,49.544,46.404,40.772,18.615
213,0.26038,3684.6,4504.8,9.3688,26.818,42.343,2708.4,75.853,120.48,0.32182,80.049,47.521,2637.6,23.438,49.989,3103.2,23.599,65.492,226.19,342.25,94.704,77.207,32.279,8.7842,26.069,6.9286,18.869,1.6789,32.717,13.687,24.389,1.0474,18.929,2.2397,4.7841,2.3273,0.017518,0.84944,0.096276,53.774,43.743,63.138,54.597,25.444,61.402,22.631,38.085,30.804,46.508,46.78,42.056,16.62
214,0.25837,3640.9,4527.1,9.4664,26.892,42.408,2706.6,75.655,120.47,0.31847,80.024,50.095,2635.5,25.858,49.088,3102.7,23.468,65.539,226.03,342.23,94.558,77.222,32.279,8.7842,26.069,6.9286,18.869,1.6789,32.717,13.687,24.389,1.0474,18.929,2.2397,4.7841,2.3273,0.017518,0.84944,0.096276,53.774,43.743,63.889,54.33,25.641,58.528,22.509,38.494,38.378,44.424,47.08,41.339,16.931
215,0.25152,3662.9,4552.7,9.483,27.164,42.748,2705.8,75.24,120.44,0.31873,80.062,48.733,2634.1,24.615,49.15,3101.7,23.386,65.594,227.8,341.94,94.651,77.318,32.06,8.732,26.677,6.8988,18.83,1.6906,33.544,13.989,23.85,1.1658,18.572,2.2846,4.8074,2.2979,0.017518,0.84944,0.096276,53.774,43.743,62.542,53.235,25.192,58.454,22.47,38.097,34.371,44.568,47.205,42.136,17.113
216,0.25264,3657.8,4505.5,9.3771,26.878,42.041,2705.1,74.479,120.41,0.3232,79.965,49.855,2633.9,25.438,51.89,3100.4,24.059,65.631,231.37,342.28,94.661,76.896,32.06,8.732,26.677,6.8988,18.83,1.6906,33.544,13.989,23.85,1.1658,18.572,2.2846,4.8074,2.2979,0.020848,0.85179,0.10365,53.853,44.081,62.63,53.8,25.082,62.153,22.596,37.551,37.673,50.908,46.903,40.868,15.553
217,0.27522,3679.5,4494.3,9.3552,27.156,42.237,2704.0,75.37,120.41,0.35738,79.972,49.756,2632.7,26.407,49.343,3099.8,22.141,65.623,227.88,341.95,94.608,77.445,32.084,8.901,26.414,6.7591,18.911,1.6972,33.187,13.743,23.792,1.0965,18.409,2.2783,4.823,2.2569,0.020848,0.85179,0.10365,53.853,44.081,62.488,54.019,27.074,61.498,22.554,41.468,37.383,45.013,47.384,40.624,20.077
218,0.27487,3666.7,4520.3,9.2055,26.717,42.239,2706.6,75.915,120.39,0.35389,80.193,50.524,2635.7,24.826,50.074,3099.9,23.485,65.653,229.72,342.41,94.626,77.437,32.084,8.901,26.414,6.7591,18.911,1.6972,33.187,13.743,23.792,1.0965,18.409,2.2783,4.823,2.2569,0.020848,0.85179,0.10365,53.853,44.081,62.709,53.708,27.109,62.406,22.673,41.894,39.642,46.706,47.386,39.428,16.866
219,0.27532,3694.5,4493.1,9.2778,26.718,42.12,2705.2,75.002,120.46,0.3256,80.135,49.93,2634.3,22.808,51.193,3101.6,23.36,65.721,231.58,341.94,94.556,77.142,32.321,8.9446,26.339,6.9726,18.857,1.6424,33.238,13.831,24.265,1.3591,18.215,2.2798,4.8186,2.2726,0.020848,0.85179,0.10365,53.853,44.081,63.507,53.819,26.847,62.53,22.447,38.843,37.895,49.295,47.382,42.832,17.176
220,0.27524,3643.1,4468.1,9.3329,27.285,42.16,2702.5,75.043,120.44,0.32676,80.076,50.852,2631.2,24.431,50.82,3100.4,23.174,65.745,229.9,341.69,94.472,77.204,32.321,8.9446,26.339,6.9726,18.857,1.6424,33.238,13.831,24.265,1.3591,18.215,2.2798,4.8186,2.2726,0.020848,0.85179,0.10365,53.853,44.081,64.39,54.118,26.854,60.414,22.262,38.701,40.606,48.433,47.694,42.161,17.612
221,0.25144,3683.0,4523.8,9.3464,27.1,42.202,2702.5,75.516,120.45,0.33678,80.165,49.729,2630.7,27.464,50.257,3097.9,22.469,65.785,232.22,342.07,94.679,77.155,32.146,8.8549,26.67,6.7497,18.886,1.6345,33.23,13.648,24.237,1.2153,18.031,2.2679,4.8506,2.3003,0.018704,0.86015,0.10479,54.128,43.709,61.846,53.565,24.655,61.613,22.604,39.767,37.303,47.13,47.733,42.293,19.282
222,0.25163,3614.2,4544.0,9.4036,26.991,42.252,2702.2,75.063,120.5,0.33564,80.247,50.343,2631.3,24.967,50.271,3096.8,23.537,65.811,232.21,342.12,94.703,77.567,32.146,8.8549,26.67,6.7497,18.886,1.6345,33.23,13.648,24.237,1.2153,18.031,2.2679,4.8506,2.3003,0.018704,0.86015,0.10479,54.128,43.709,63.03,53.323,24.635,61.525,22.606,39.906,39.109,47.161,47.932,44.213,16.716
223,0.26734,3734.1,4503.0,9.2276,26.894,42.316,2703.1,75.777,120.55,0.31426,80.467,49.671,2632.6,26.455,47.504,3099.2,22.529,65.916,232.23,341.64,94.701,77.599,31.879,8.6566,25.806,6.8865,18.502,1.6156,33.936,13.824,24.037,1.1769,18.177,2.2956,4.8451,2.3368,0.018704,0.86015,0.10479,54.128,43.709,62.941,53.726,26.325,59.898,22.564,37.496,37.132,40.757,48.121,48.319,19.088
224,0.26909,3681.9,4508.6,9.3784,27.137,42.775,2699.8,76.117,120.53,0.31611,80.339,47.864,2628.7,25.706,49.633,3097.6,22.936,65.983,232.64,341.65,94.521,77.288,31.879,8.6566,25.806,6.8865,18.502,1.6156,33.936,13.824,24.037,1.1769,18.177,2.2956,4.8451,2.3368,0.018704,0.86015,0.10479,54.128,43.709,63.839,53.659,26.153,61.428,22.126,37.271,31.813,45.685,48.272,49.168,18.14
225,0.29461,3684.6,4533.1,9.2856,26.645,42.632,2697.7,75.484,120.44,0.33462,80.141,48.939,2625.9,24.681,50.653,3095.7,22.604,65.98,232.34,341.59,94.583,77.251,32.183,8.9683,26.15,6.8736,19.054,1.667,33.244,13.882,23.672,1.2864,18.259,2.2881,4.8939,2.3118,0.018704,0.86015,0.10479,54.128,43.709,62.653,54.323,29.086,59.534,21.873,39.594,34.978,48.046,48.491,46.482,18.95
226,0.29629,3665.6,4526.9,9.2213,26.526,42.652,2698.5,74.939,120.29,0.33309,80.041,48.473,2627.9,26.135,50.658,3094.6,21.212,65.955,234.11,342.18,94.537,77.093,32.183,8.9683,26.15,6.8736,19.054,1.667,33.244,13.882,23.672,1.2864,18.259,2.2881,4.8939,2.3118,0.026268,0.84204,0.10452,53.34,42.817,62.98,54.397,28.921,62.523,22.075,39.78,33.606,48.057,48.776,42.473,22.28
227,0.26666,3685.2,4481.0,9.3907,26.722,42.203,2700.2,74.827,120.22,0.34517,79.973,50.739,2629.2,24.759,48.887,3094.1,23.441,65.931,236.27,342.49,94.623,77.265,32.679,8.8084,26.533,6.955,18.227,1.6671,32.989,13.903,23.74,1.3189,18.245,2.2942,4.8986,2.3793,0.026268,0.84204,0.10452,53.34,42.817,62.759,53.591,26.368,59.712,22.655,39.92,40.273,43.957,48.89,38.874,16.977
228,0.26636,3669.3,4486.2,9.4016,27.364,42.391,2701.2,74.645,120.19,0.34014,80.069,49.666,2630.3,25.253,49.971,3097.7,22.302,65.932,235.83,341.94,94.42,77.303,32.679,8.8084,26.533,6.955,18.227,1.6671,32.989,13.903,23.74,1.3189,18.245,2.2942,4.8986,2.3793,0.026268,0.84204,0.10452,53.34,42.817,63.032,53.529,26.397,61.205,22.477,40.534,37.118,46.467,49.231,36.051,19.67
229,0.21736,3649.4,4563.8,9.1792,27.055,42.679,2701.2,74.701,120.27,0.34624,79.877,49.543,2630.0,26.575,49.415,3096.7,23.1,65.892,236.59,342.1,94.602,76.941,32.262,8.8628,26.01,7.1297,18.428,1.6131,33.476,13.792,23.888,1.234,18.119,2.2815,4.8249,2.3506,0.026268,0.84204,0.10452,53.34,42.817,62.63,54.651,21.283,64.128,22.612,40.438,36.754,45.179,49.467,36.719,17.813
230,0.21437,3643.8,4549.4,9.324,27.191,42.043,2704.0,74.151,120.29,0.34491,80.224,49.2,2633.3,25.839,50.419,3099.9,22.687,65.954,238.22,342.01,94.729,77.722,32.262,8.8628,26.01,7.1297,18.428,1.6131,33.476,13.792,23.888,1.234,18.119,2.2815,4.8249,2.3506,0.026268,0.84204,0.10452,53.34,42.817,62.725,54.823,21.577,60.274,22.571,40.6,35.747,47.504,49.622,36.618,18.709
231,0.25486,3590.9,4527.2,9.2975,26.957,42.194,2704.0,74.209,120.39,0.33196,80.16,48.958,2632.9,24.665,48.654,3099.7,22.066,66.009,237.93,342.06,94.613,77.021,32.43,8.7987,26.149,6.8894,18.992,1.6628,32.984,13.649,24.433,1.2102,18.594,2.2761,4.8707,2.2893,0.027233,0.8383,0.11028,53.865,43.993,61.952,54.672,24.958,60.205,22.267,39.238,35.033,43.418,49.51,38.967,20.226
232,0.25569,3617.7,4560.0,9.1952,26.517,42.586,2702.6,74.179,120.47,0.33047,79.966,51.427,2630.6,25.27,52.875,3098.7,23.757,65.997,238.02,342.28,95.039,77.285,32.43,8.7987,26.149,6.8894,18.992,1.6628,32.984,13.649,24.433,1.2102,18.594,2.2761,4.8707,2.2893,0.027233,0.8383,0.11028,53.865,43.993,61.49,54.279,24.877,62.1,22.014,39.419,42.3,53.187,49.612,40.046,16.214
233,0.23646,3651.8,4444.6,9.3541,26.882,42.821,2704.2,75.595,120.52,0.31491,80.238,49.514,2632.9,25.21,48.034,3100.5,23.872,66.021,237.77,341.51,94.674,77.257,32.274,8.7863,26.484,6.8389,18.745,1.6637,33.249,13.936,24.052,1.1447,18.907,2.2409,4.8921,2.2455,0.027233,0.8383,0.11028,53.865,43.993,62.892,54.29,23.244,60.916,22.448,37.359,36.669,41.985,49.742,44.069,15.933
234,0.2348,3640.9,4477.6,9.3212,26.542,42.055,2703.0,75.174,120.57,0.31475,80.243,50.329,2632.0,24.407,48.683,3099.0,23.504,66.085,238.88,341.63,94.737,77.296,32.274,8.7863,26.484,6.8389,18.745,1.6637,33.249,13.936,24.052,1.1447,18.907,2.2409,4.8921,2.2455,0.027233,0.8383,0.11028,53.865,43.993,63.08,53.895,23.407,61.184,22.167,37.378,39.067,43.486,49.749,46.347,16.802
235,0.25071,3689.1,4491.6,9.3701,26.722,42.152,2698.5,74.608,120.6,0.34667,80.101,49.819,2626.7,24.646,50.552,3096.6,22.883,66.123,240.34,341.42,94.796,77.062,32.42,8.6523,26.307,6.8456,18.93,1.6822,32.505,13.933,23.734,1.3578,18.147,2.2857,4.8244,2.2543,0.027233,0.8383,0.11028,53.865,43.993,62.71,54.318,24.469,59.783,21.934,41.124,37.566,47.81,49.723,48.319,18.31
236,0.24948,3684.5,4551.1,9.3442,26.977,42.214,2697.3,74.493,120.54,0.34694,80.146,49.357,2625.3,27.041,49.569,3096.1,23.648,66.083,241.7,341.08,94.719,77.47,32.42,8.6523,26.307,6.8456,18.93,1.6822,32.505,13.933,23.734,1.3578,18.147,2.2857,4.8244,2.2543,0.00515,0.83853,0.11131,53.987,44.242,62.789,53.605,24.59,61.228,21.868,41.092,36.208,45.536,49.62,49.468,16.48
237,0.23284,3663.7,4468.1,9.3751,26.667,42.203,2698.6,74.641,120.46,0.34364,80.352,50.319,2627.4,25.325,49.607,3094.7,23.111,66.137,238.92,341.63,94.606,77.472,31.904,9.0454,26.082,6.9505,18.532,1.6486,33.449,13.673,23.472,1.1117,19.135,2.2213,4.8187,2.326,0.00515,0.83853,0.11131,53.987,44.242,63.125,54.132,23.122,61.741,22.371,41.58,39.04,45.624,49.932,47.359,17.739
238,0.23461,3684.8,4489.9,9.3521,26.983,42.451,2698.3,74.138,120.34,0.34844,80.344,50.597,2626.4,25.546,50.462,3096.9,23.571,66.198,237.36,340.91,94.557,77.561,31.904,9.0454,26.082,6.9505,18.532,1.6486,33.449,13.673,23.472,1.1117,19.135,2.2213,4.8187,2.326,0.00515,0.83853,0.11131,53.987,44.242,62.762,53.872,22.948,62.388,21.81,40.995,39.856,47.604,50.133,43.63,16.632
239,0.28697,3657.7,4566.9,9.3787,26.691,42.425,2703.2,74.9,120.34,0.31768,80.521,52.233,2632.9,24.436,49.948,3100.0,22.024,66.236,239.37,341.49,94.643,77.693,32.127,8.9047,26.42,6.8762,18.462,1.6386,32.738,14.002,23.894,1.2105,18.743,2.2971,4.7484,2.2991,0.00515,0.83853,0.11131,53.987,44.242,62.294,53.934,27.676,62.655,22.229,37.749,44.671,46.413,50.015,44.133,20.269
240,0.28304,3628.4,4558.3,9.4262,26.929,42.168,2705.9,74.491,120.31,0.31708,80.549,49.879,2634.5,25.86,50.328,3103.8,22.491,66.294,240.18,341.28,94.489,77.71,32.127,8.9047,26.42,6.8762,18.462,1.6386,32.738,14.002,23.894,1.2105,18.743,2.2971,4.7484,2.2991,0.00515,0.83853,0.11131,53.987,44.242,62.797,54.037,28.062,60.171,22.101,37.823,37.745,47.294,50.0,43.019,19.136
241,0.26389,3651.9,4542.7,9.356,26.955,42.602,2703.7,75.062,120.29,0.35529,80.331,49.951,2632.3,25.041,48.353,3103.3,21.781,66.31,240.85,341.1,94.589,77.549,32.444,8.8947,26.135,6.776,18.837,1.6717,32.645,13.814,23.797,1.2166,18.467,2.2842,4.8809,2.3621,0.000166,0.83347,0.091916,52.322,43.858,63.015,54.443,26.062,61.076,21.927,41.98,37.954,42.722,50.01,42.099,20.818
