sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
313,0.85908,3675.9,4402.6,8.4842,27.116,42.06,2667.3,75.586,120.43,0.33882,80.755,51.122,2593.3,27.368,49.824,3075.6,22.869,68.794,281.85,329.1,95.164,76.757,31.032,9.0804,25.48,6.9476,19.464,1.7579,31.535,13.943,23.286,1.2826,19.896,2.3219,4.9481,2.3366,0.016174,0.90029,0.12326,53.425,43.435,62.009,53.108,84.767,58.35,18.985,41.758,41.403,46.127,63.734,41.001,18.588
314,0.86207,3660.4,4424.9,8.4614,26.753,42.028,2665.0,75.046,120.37,0.33779,80.761,50.809,2590.7,25.11,51.341,3074.1,22.904,68.75,282.12,328.47,94.998,76.976,31.032,9.0804,25.48,6.9476,19.464,1.7579,31.535,13.943,23.286,1.2826,19.896,2.3219,4.9481,2.3366,0.016174,0.90029,0.12326,53.425,43.435,62.275,52.842,84.473,57.896,18.812,41.884,40.482,49.638,63.987,39.183,18.503
315,0.89559,3629.4,4458.4,8.5446,27.227,42.218,2665.9,74.922,120.41,0.33197,80.918,50.583,2591.9,25.914,48.819,3074.0,23.062,68.788,283.0,328.97,95.093,77.229,30.991,8.9446,25.972,6.9007,19.964,1.7413,31.754,13.894,23.006,1.3315,20.066,2.3134,5.0561,2.3873,0.016174,0.90029,0.12326,53.425,43.435,62.435,53.157,88.228,57.932,19.141,41.333,39.815,43.801,64.185,40.546,18.107
316,0.89589,3669.4,4472.3,8.5042,27.167,41.967,2666.5,74.705,120.41,0.33401,81.131,47.699,2593.3,25.326,48.252,3075.5,22.982,68.884,283.5,329.21,94.967,77.439,30.991,8.9446,25.972,6.9007,19.964,1.7413,31.754,13.894,23.006,1.3315,20.066,2.3134,5.0561,2.3873,0.024084,0.91547,0.10554,53.623,43.313,61.747,52.992,88.199,60.185,19.13,41.083,31.328,42.488,65.692,40.306,18.267
317,0.90867,3628.1,4403.0,8.4542,26.909,42.227,2666.1,74.693,120.4,0.32884,81.128,49.566,2591.3,25.171,50.994,3074.8,22.494,69.012,287.29,329.38,94.907,77.434,31.567,9.0263,25.49,6.8963,19.904,1.7043,31.68,13.965,22.957,1.4262,20.142,2.3435,4.9992,2.3368,0.024084,0.91547,0.10554,53.623,43.313,62.829,52.438,90.126,57.231,18.762,40.537,36.824,48.833,66.177,40.45,19.413
318,0.91408,3633.6,4353.1,8.5793,26.662,42.156,2665.7,74.913,120.42,0.3289,81.21,49.963,2591.9,25.692,50.044,3073.8,21.772,69.114,291.5,329.98,94.797,77.321,31.567,9.0263,25.49,6.8963,19.904,1.7043,31.68,13.965,22.957,1.4262,20.142,2.3435,4.9992,2.3368,0.024084,0.91547,0.10554,53.623,43.313,62.735,53.036,89.594,55.406,18.999,40.529,37.992,46.637,66.619,41.127,21.124
319,0.86602,3656.1,4416.1,8.6232,26.63,42.206,2662.5,74.91,120.42,0.33887,81.134,50.828,2588.5,23.966,50.27,3071.6,23.39,69.193,292.34,329.69,94.964,77.49,31.346,9.1239,25.462,7.1554,20.175,1.691,31.856,13.824,22.694,1.4068,20.364,2.302,5.0785,2.3393,0.024084,0.91547,0.10554,53.623,43.313,62.37,52.233,85.212,56.167,18.614,41.381,40.537,47.158,67.359,39.527,17.259
320,0.86678,3642.7,4354.8,8.4197,27.112,42.309,2660.6,73.863,120.42,0.33944,81.123,51.421,2587.1,25.41,49.8,3069.9,22.522,69.3,292.1,330.06,94.836,77.079,31.346,9.1239,25.462,7.1554,20.175,1.691,31.856,13.824,22.694,1.4068,20.364,2.302,5.0785,2.3393,0.024084,0.91547,0.10554,53.623,43.313,62.601,52.967,85.138,57.075,18.711,41.313,42.281,46.072,68.194,39.981,19.345
321,0.89593,3612.4,4341.8,8.7568,26.906,42.182,2661.2,74.519,120.39,0.32355,81.119,52.873,2587.7,25.096,50.465,3067.8,23.204,69.347,297.7,331.56,95.104,77.21,31.551,9.1063,25.235,6.8271,19.836,1.7232,32.542,14.127,22.76,1.1697,20.237,2.3053,5.0406,2.3283,0.030948,0.90742,0.10288,55.102,43.259,60.713,52.243,87.972,56.116,19.214,39.587,46.554,47.611,69.024,40.095,17.712
322,0.89551,3579.0,4346.0,8.628,26.787,42.226,2661.4,74.653,120.38,0.31991,81.076,52.06,2587.9,25.297,49.986,3066.7,22.514,69.425,299.51,331.9,95.079,77.19,31.551,9.1063,25.235,6.8271,19.836,1.7232,32.542,14.127,22.76,1.1697,20.237,2.3053,5.0406,2.3283,0.030948,0.90742,0.10288,55.102,43.259,61.288,52.193,88.013,59.544,19.29,40.031,44.162,46.502,69.895,40.419,19.35
323,0.88455,3672.9,4370.9,8.67,26.785,42.211,2662.1,74.495,120.4,0.35562,80.996,50.049,2588.8,26.921,51.246,3069.0,22.721,69.479,304.38,332.12,95.041,77.378,31.358,9.0279,25.373,6.8166,19.722,1.7095,32.298,14.023,22.163,1.3543,20.226,2.3255,5.1564,2.3394,0.030948,0.90742,0.10288,55.102,43.259,62.45,52.522,86.716,57.213,19.327,44.004,38.245,49.418,70.491,40.255,18.844
324,0.88109,3641.2,4418.6,8.8281,26.853,42.468,2661.6,73.65,120.44,0.35805,81.019,50.546,2588.6,25.098,49.874,3069.6,23.562,69.56,305.24,332.75,94.7,77.197,31.358,9.0279,25.373,6.8166,19.722,1.7095,32.298,14.023,22.163,1.3543,20.226,2.3255,5.1564,2.3394,0.030948,0.90742,0.10288,55.102,43.259,62.994,51.95,87.056,56.909,18.989,43.707,39.707,46.243,71.442,41.736,16.852
325,0.9087,3670.9,4369.2,8.7192,26.85,41.979,2664.8,73.757,120.42,0.34617,81.109,51.301,2591.4,25.346,49.588,3069.5,23.049,69.624,307.3,333.77,94.831,77.962,32.075,9.1168,25.458,6.7038,19.572,1.7138,32.292,13.796,22.838,1.2094,19.902,2.3082,5.0398,2.3477,0.030948,0.90742,0.10288,55.102,43.259,62.634,52.652,89.503,56.405,19.662,42.747,41.928,45.58,72.282,40.248,18.008
326,0.91015,3661.1,4391.9,8.6763,26.466,41.945,2668.1,73.876,120.44,0.34981,81.488,49.701,2596.4,24.611,49.839,3072.5,22.775,69.81,308.01,334.48,94.468,77.711,32.075,9.1168,25.458,6.7038,19.572,1.7138,32.292,13.796,22.838,1.2094,19.902,2.3082,5.0398,2.3477,0.015194,0.88786,0.12022,53.861,43.058,62.801,52.381,89.359,57.822,19.768,42.304,37.219,46.161,73.163,41.372,18.629
327,0.84308,3689.2,4392.5,8.7108,26.747,42.367,2666.2,74.273,120.42,0.32256,81.294,50.093,2593.3,26.02,48.88,3072.8,22.453,69.979,311.9,334.03,94.566,77.294,32.2,9.0738,25.674,6.8024,19.356,1.7296,32.918,14.133,22.146,1.3524,19.81,2.3066,5.0364,2.3665,0.015194,0.88786,0.12022,53.861,43.058,63.421,52.593,83.276,58.432,19.441,39.685,38.374,43.942,73.794,41.592,19.406
328,0.84284,3729.5,4396.4,8.8066,26.761,42.272,2665.3,73.464,120.42,0.32735,81.129,48.774,2592.3,25.857,50.122,3069.6,22.524,70.031,313.75,335.05,94.439,77.581,32.2,9.0738,25.674,6.8024,19.356,1.7296,32.918,14.133,22.146,1.3524,19.81,2.3066,5.0364,2.3665,0.015194,0.88786,0.12022,53.861,43.058,62.729,52.547,83.299,58.013,19.891,39.1,34.492,46.817,74.605,41.585,19.206
329,0.83198,3689.8,4409.3,8.8701,26.684,42.612,2662.3,74.14,120.39,0.36264,81.044,49.674,2589.1,25.525,50.537,3066.9,23.055,70.111,317.67,335.78,94.619,77.374,32.011,9.0647,25.192,6.9076,19.221,1.7279,32.465,14.105,22.22,1.3659,19.386,2.3536,5.1108,2.4822,0.015194,0.88786,0.12022,53.861,43.058,62.669,52.808,82.107,57.178,19.858,44.015,37.14,47.776,75.231,40.664,17.953
330,0.83354,3642.7,4379.8,8.8723,26.946,42.689,2662.1,73.955,120.41,0.36366,81.047,50.025,2589.5,26.153,50.358,3066.4,23.101,70.166,318.51,336.25,94.569,77.627,32.011,9.0647,25.192,6.9076,19.221,1.7279,32.465,14.105,22.22,1.3659,19.386,2.3536,5.1108,2.4822,0.015194,0.88786,0.12022,53.861,43.058,63.479,53.162,81.954,57.745,20.068,43.89,38.172,47.363,76.131,42.057,17.82
331,0.85396,3614.6,4462.1,8.8228,26.655,42.503,2663.8,74.159,120.4,0.36161,81.054,49.945,2591.6,26.327,52.294,3066.3,22.688,70.206,321.77,336.58,94.481,77.35,31.771,9.0766,25.17,6.9008,19.5,1.7211,33.382,14.084,22.281,1.532,19.504,2.3697,5.1541,2.3362,0.011849,0.87403,0.10202,53.725,44.475,63.065,52.423,83.705,57.377,20.472,43.815,37.937,51.844,76.42,41.003,18.81
332,0.85489,3615.9,4394.4,8.8576,27.106,42.058,2664.7,73.731,120.4,0.36214,80.988,48.6,2592.0,25.72,49.485,3066.8,23.225,70.267,324.22,337.36,94.817,77.486,31.771,9.0766,25.17,6.9008,19.5,1.7211,33.382,14.084,22.281,1.532,19.504,2.3697,5.1541,2.3362,0.011849,0.87403,0.10202,53.725,44.475,63.043,53.233,83.614,58.229,20.335,43.751,33.979,45.343,77.0,41.382,17.524
333,0.88075,3611.6,4382.7,8.9526,27.228,42.676,2665.5,73.697,120.39,0.36223,80.856,49.248,2593.1,28.415,49.706,3068.4,23.231,70.266,326.82,337.58,94.542,77.519,32.342,9.0583,25.277,7.09,19.472,1.6827,33.648,13.84,22.248,1.2545,19.82,2.3591,5.092,2.3922,0.011849,0.87403,0.10202,53.725,44.475,63.157,52.587,86.244,58.994,20.331,43.601,35.887,45.853,77.568,41.249,17.508
334,0.87601,3646.9,4332.3,8.9321,27.067,42.632,2672.2,74.224,120.42,0.36056,81.19,51.059,2600.1,26.146,51.58,3072.3,22.964,70.35,329.57,338.64,94.627,78.266,32.342,9.0583,25.277,7.09,19.472,1.6827,33.648,13.84,22.248,1.2545,19.82,2.3591,5.092,2.3922,0.011849,0.87403,0.10202,53.725,44.475,62.549,53.19,86.71,58.42,21.262,43.805,41.216,50.191,78.118,41.178,18.066
335,0.82487,3590.2,4376.0,9.0151,26.904,42.342,2674.9,73.791,120.41,0.33537,81.262,51.584,2602.7,26.266,50.523,3074.9,24.003,70.483,327.2,339.66,94.493,77.801,32.327,9.0618,25.015,6.8127,19.583,1.7086,33.249,13.983,21.903,1.2893,19.705,2.3533,5.0199,2.3892,0.011849,0.87403,0.10202,53.725,44.475,61.757,52.617,81.137,59.073,20.952,40.544,42.762,47.745,79.115,41.004,15.588
336,0.82385,3581.3,4413.5,8.8135,26.712,42.305,2678.6,73.601,120.39,0.33713,81.314,49.768,2607.1,24.336,49.443,3075.9,21.931,70.633,329.3,340.95,94.69,77.854,32.327,9.0618,25.015,6.8127,19.583,1.7086,33.249,13.983,21.903,1.2893,19.705,2.3533,5.0199,2.3892,0.025646,0.8468,0.10203,53.944,43.785,61.91,52.168,81.236,60.173,21.474,40.33,37.418,45.246,79.438,40.7,20.471
337,0.82401,3675.4,4348.7,8.9381,26.648,42.619,2677.0,72.844,120.41,0.35602,80.869,49.876,2605.2,24.275,50.052,3076.3,23.556,70.645,330.44,341.72,94.475,77.627,32.551,8.7775,25.822,6.8805,19.005,1.6917,33.453,14.019,22.409,1.2673,19.309,2.3216,5.0926,2.3723,0.025646,0.8468,0.10203,53.944,43.785,62.657,52.545,81.209,57.015,21.23,41.978,37.736,46.653,80.002,41.908,16.623
338,0.82542,3670.3,4436.1,8.9424,27.003,42.147,2679.0,73.602,120.39,0.35209,80.798,48.972,2608.4,23.817,52.291,3076.3,23.689,70.618,333.06,342.72,94.512,77.713,32.551,8.7775,25.822,6.8805,19.005,1.6917,33.453,14.019,22.409,1.2673,19.309,2.3216,5.0926,2.3723,0.025646,0.8468,0.10203,53.944,43.785,62.746,51.499,81.07,59.522,21.969,42.457,35.074,51.837,80.437,40.852,16.298
339,0.79871,3663.4,4424.4,9.004,26.741,42.332,2682.1,73.72,120.4,0.35878,80.866,50.021,2611.0,25.455,49.399,3079.1,23.319,70.631,334.25,343.05,94.361,77.931,32.661,8.8667,25.084,6.5989,19.348,1.6838,33.835,13.774,22.195,1.2453,19.179,2.3631,5.1823,2.3465,0.025646,0.8468,0.10203,53.944,43.785,62.303,52.97,78.924,60.13,21.734,42.878,38.163,45.143,80.996,41.642,17.138
340,0.80369,3642.4,4436.0,8.9491,26.75,42.518,2685.5,73.869,120.39,0.3638,80.913,49.526,2613.8,24.699,48.662,3080.9,22.527,70.7,336.71,343.97,94.544,77.852,32.661,8.8667,25.084,6.5989,19.348,1.6838,33.835,13.774,22.195,1.2453,19.179,2.3631,5.1823,2.3465,0.025646,0.8468,0.10203,53.944,43.785,62.664,52.831,78.435,59.526,21.99,42.265,36.704,43.437,81.438,40.965,18.998
341,0.78369,3709.3,4410.0,9.058,27.094,42.662,2686.7,73.096,120.46,0.33223,80.771,49.581,2615.6,26.331,50.539,3083.3,23.644,70.733,335.87,344.22,94.178,77.877,32.59,8.952,25.155,6.804,19.028,1.6987,33.682,14.013,22.209,1.2237,18.816,2.3452,4.9913,2.4301,0.020742,0.81102,0.10348,53.764,44.48,64.119,52.235,77.45,59.273,22.364,39.659,36.866,47.781,81.524,42.496,16.329
342,0.78407,3710.3,4373.9,8.8106,26.925,42.975,2689.0,73.695,120.43,0.33451,80.913,49.315,2619.3,26.22,48.721,3084.0,23.255,70.79,336.16,345.35,94.243,77.818,32.59,8.952,25.155,6.804,19.028,1.6987,33.682,14.013,22.209,1.2237,18.816,2.3452,4.9913,2.4301,0.020742,0.81102,0.10348,53.764,44.48,64.102,52.666,77.412,61.672,22.595,39.381,36.085,43.575,81.872,42.16,17.219
343,0.78786,3684.3,4416.4,8.9714,26.754,42.158,2688.5,74.245,120.41,0.3626,80.72,49.482,2618.1,23.057,50.703,3082.7,21.974,70.821,337.98,345.42,94.131,77.507,33.086,8.9864,25.504,6.9419,18.637,1.7027,34.269,13.765,22.542,1.0923,18.531,2.3272,4.9679,2.3942,0.020742,0.81102,0.10348,53.764,44.48,62.919,52.872,77.505,59.091,22.667,42.466,36.575,48.161,82.081,42.019,20.273
344,0.78664,3688.4,4367.9,8.8975,27.281,42.515,2687.9,74.06,120.4,0.36234,80.404,49.846,2616.7,25.372,50.73,3082.5,23.142,70.77,338.11,346.29,94.43,77.544,33.086,8.9864,25.504,6.9419,18.637,1.7027,34.269,13.765,22.542,1.0923,18.531,2.3272,4.9679,2.3942,0.020742,0.81102,0.10348,53.764,44.48,62.848,53.452,77.624,59.347,22.596,42.498,37.647,48.223,82.448,42.007,17.507
345,0.73255,3639.3,4451.9,9.0433,27.324,42.321,2689.6,73.216,120.39,0.33351,80.426,48.805,2619.7,27.853,51.043,3083.0,22.954,70.757,342.5,346.64,94.349,77.391,32.974,8.8302,25.537,6.9185,18.658,1.6799,34.465,13.925,22.436,1.3057,18.023,2.2994,5.0485,2.3924,0.020742,0.81102,0.10348,53.764,44.48,62.493,53.398,72.171,57.997,23.208,39.461,34.583,48.948,82.434,41.335,17.959
346,0.73281,3594.3,4441.8,8.9861,26.605,42.209,2694.6,73.832,120.38,0.33495,80.541,51.347,2624.8,24.649,50.657,3084.7,22.373,70.743,341.05,347.46,94.585,77.76,32.974,8.8302,25.537,6.9185,18.658,1.6799,34.465,13.925,22.436,1.3057,18.023,2.2994,5.0485,2.3924,0.02124,0.77573,0.094708,54.164,43.337,63.268,53.519,72.145,59.635,23.393,39.285,42.063,48.055,82.012,40.378,19.298
347,0.73577,3641.7,4472.2,8.9938,26.854,42.458,2696.8,73.054,120.41,0.35607,80.512,49.85,2627.3,25.551,50.853,3087.9,23.527,70.73,339.57,347.6,94.283,78.068,33.27,8.9795,25.422,6.7896,18.274,1.7135,34.447,13.833,23.008,1.1772,18.099,2.3052,4.9377,2.3782,0.02124,0.77573,0.094708,54.164,43.337,62.61,53.126,72.256,58.733,23.415,41.017,37.66,48.508,82.119,42.251,16.52
348,0.7345,3647.1,4439.8,8.9594,27.112,42.63,2700.0,74.666,120.39,0.35604,80.511,51.215,2630.3,24.004,48.289,3090.4,23.298,70.754,339.33,347.92,94.525,78.105,33.27,8.9795,25.422,6.7896,18.274,1.7135,34.447,13.833,23.008,1.1772,18.099,2.3052,4.9377,2.3782,0.02124,0.77573,0.094708,54.164,43.337,62.518,53.514,72.381,60.824,23.52,41.021,41.677,42.574,82.112,41.041,17.04
349,0.69626,3663.5,4464.6,8.9878,26.595,42.421,2702.7,73.119,120.43,0.34618,80.608,50.021,2633.4,26.005,48.369,3094.9,23.961,70.767,337.42,347.97,94.272,78.144,33.53,8.9393,25.453,6.7033,18.708,1.6759,34.898,13.806,23.137,1.3555,18.054,2.3447,4.9789,2.2465,0.02124,0.77573,0.094708,54.164,43.337,63.393,54.212,68.599,60.039,23.254,39.857,38.162,42.76,82.255,42.024,15.435
350,0.69921,3678.5,4504.6,9.1314,26.737,42.83,2705.3,73.724,120.44,0.34403,80.421,50.731,2635.4,24.059,51.522,3094.5,22.65,70.776,340.1,348.6,94.3,77.375,33.53,8.9393,25.453,6.7033,18.708,1.6759,34.898,13.806,23.137,1.3555,18.054,2.3447,4.9789,2.2465,0.02124,0.77573,0.094708,54.164,43.337,63.136,53.734,68.309,58.143,23.737,40.119,40.25,50.056,81.987,42.84,18.593
351,0.66102,3695.3,4436.6,9.0303,26.909,42.317,2704.7,73.565,120.38,0.34034,80.328,49.85,2634.8,25.095,49.885,3095.8,22.794,70.713,338.73,348.67,94.375,77.837,32.68,8.6778,25.679,6.769,18.494,1.7228,34.61,13.772,23.057,1.213,18.212,2.319,4.9383,2.3566,0.013073,0.76844,0.092827,53.683,43.668,63.731,53.53,64.648,59.41,23.702,39.854,37.658,46.267,81.107,41.278,18.212
352,0.65796,3690.6,4454.4,9.0386,27.093,42.77,2704.1,74.38,120.42,0.34027,80.229,52.209,2633.8,25.166,49.974,3096.1,24.127,70.629,338.73,348.02,94.158,77.699,32.68,8.6778,25.679,6.769,18.494,1.7228,34.61,13.772,23.057,1.213,18.212,2.319,4.9383,2.3566,0.013073,0.76844,0.092827,53.683,43.668,63.812,53.316,64.949,59.342,23.557,39.862,44.601,46.474,80.659,41.989,15.051
353,0.7312,3667.5,4540.9,8.9466,26.866,42.371,2708.8,74.735,120.41,0.33372,80.345,50.337,2639.7,24.03,49.247,3099.1,23.852,70.573,335.05,348.38,94.331,77.752,33.47,8.8903,25.861,6.6586,18.516,1.6503,33.991,13.704,23.299,1.1206,18.219,2.3263,4.9232,2.3788,0.013073,0.76844,0.092827,53.683,43.668,63.77,52.835,72.045,58.991,23.886,39.68,39.093,44.791,80.544,42.914,15.684
354,0.73062,3675.5,4475.4,9.0237,26.537,42.483,2712.2,73.722,120.4,0.3371,80.457,49.74,2643.0,23.952,49.853,3101.9,21.754,70.585,336.59,348.92,94.077,78.134,33.47,8.8903,25.861,6.6586,18.516,1.6503,33.991,13.704,23.299,1.1206,18.219,2.3263,4.9232,2.3788,0.013073,0.76844,0.092827,53.683,43.668,63.633,53.62,72.102,60.153,23.957,39.268,37.336,46.195,79.959,41.557,20.613
355,0.64865,3733.5,4473.0,8.8872,27.041,42.609,2711.1,74.003,120.42,0.3274,80.252,48.715,2641.7,24.652,49.83,3101.7,22.35,70.574,333.34,348.52,94.222,77.508,33.269,8.8652,26.197,6.9054,18.161,1.7038,33.973,13.814,23.515,1.1575,18.525,2.3266,4.8105,2.3142,0.013073,0.76844,0.092827,53.683,43.668,63.762,53.639,63.322,61.086,23.892,38.521,34.317,46.141,79.802,42.592,19.228
356,0.64728,3683.6,4495.9,8.8501,26.711,42.507,2710.2,74.158,120.38,0.32868,80.046,49.885,2640.0,25.203,51.668,3100.0,22.969,70.472,330.42,348.74,94.206,77.232,33.269,8.8652,26.197,6.9054,18.161,1.7038,33.973,13.814,23.515,1.1575,18.525,2.3266,4.8105,2.3142,0.016966,0.75004,0.075481,53.111,44.287,64.621,53.365,63.457,59.369,23.681,38.364,37.763,50.395,79.322,41.777,17.791
357,0.65172,3650.9,4561.2,8.9809,26.944,42.081,2709.9,75.35,120.37,0.33905,80.018,49.815,2641.0,25.164,49.635,3098.6,23.695,70.367,332.33,348.96,94.312,77.605,33.416,8.7442,25.957,6.9233,18.345,1.654,34.087,13.715,23.455,1.2782,18.194,2.3034,4.8943,2.3852,0.016966,0.75004,0.075481,53.111,44.287,63.113,53.53,64.414,61.657,24.349,39.954,37.556,45.688,78.585,41.38,16.043
358,0.65204,3672.5,4501.8,9.135,27.21,42.453,2710.7,74.297,120.39,0.34306,79.927,49.386,2641.5,25.673,49.311,3099.5,23.087,70.279,327.38,348.92,94.493,77.624,33.416,8.7442,25.957,6.9233,18.345,1.654,34.087,13.715,23.455,1.2782,18.194,2.3034,4.8943,2.3852,0.016966,0.75004,0.075481,53.111,44.287,62.741,54.241,64.382,58.682,24.251,39.465,36.294,44.94,78.464,41.441,17.496
359,0.6278,3657.0,4518.7,9.0031,27.083,42.18,2712.0,74.511,120.34,0.32865,80.042,49.315,2642.7,25.712,50.902,3103.1,24.144,70.208,328.61,348.07,94.414,77.795,32.867,8.8566,26.784,6.8893,17.905,1.6528,33.993,13.63,23.58,1.3842,17.766,2.3333,4.9662,2.2779,0.016966,0.75004,0.075481,53.111,44.287,62.82,53.674,61.623,57.384,23.844,38.464,36.085,48.621,77.793,41.142,14.966
360,0.62914,3646.0,4520.4,8.9816,27.256,42.057,2714.7,74.966,120.4,0.33085,80.041,50.659,2644.6,25.206,49.047,3103.8,21.976,70.175,328.47,348.14,94.543,77.419,32.867,8.8566,26.784,6.8893,17.905,1.6528,33.993,13.63,23.58,1.3842,17.766,2.3333,4.9662,2.2779,0.016966,0.75004,0.075481,53.111,44.287,63.009,53.654,61.492,58.373,24.204,38.196,40.038,44.328,77.244,41.494,20.132
361,0.67034,3662.3,4584.2,8.9756,26.867,42.273,2715.6,75.262,120.38,0.3184,79.985,50.026,2645.7,23.673,51.315,3107.5,22.527,70.108,327.43,347.45,94.381,77.707,32.728,8.8221,26.251,6.8406,18.073,1.7092,34.058,13.701,23.825,1.1685,17.489,2.2543,4.8639,2.2905,0.017281,0.71965,0.10364,53.353,44.598,63.005,54.08,65.93,60.346,23.698,37.227,38.176,49.577,76.172,41.525,18.81
362,0.67028,3640.3,4558.1,9.058,26.93,42.461,2719.8,75.553,120.4,0.31866,79.967,49.071,2650.3,25.634,50.262,3110.1,23.737,70.011,323.04,347.76,94.417,77.554,32.728,8.8221,26.251,6.8406,18.073,1.7092,34.058,13.701,23.825,1.1685,17.489,2.2543,4.8639,2.2905,0.017281,0.71965,0.10364,53.353,44.598,63.384,54.392,65.936,57.976,24.116,37.195,35.367,47.141,75.748,41.231,15.951
363,0.67882,3692.2,4530.3,8.925,27.026,42.525,2721.7,74.244,120.41,0.32673,80.048,52.29,2652.2,24.779,50.972,3113.8,23.286,69.964,320.71,347.56,94.37,77.721,33.026,8.9498,26.271,6.7537,17.723,1.6779,34.28,13.657,24.205,1.1693,17.81,2.3175,4.797,2.3587,0.017281,0.71965,0.10364,53.353,44.598,62.933,54.444,66.484,58.48,24.022,37.866,44.84,48.784,75.139,41.261,17.002
364,0.67895,3699.4,4552.0,8.9195,26.923,42.331,2724.3,75.849,120.4,0.32622,80.191,49.788,2654.2,22.641,49.841,3115.6,23.157,69.952,321.19,347.24,94.369,77.649,33.026,8.9498,26.271,6.7537,17.723,1.6779,34.28,13.657,24.205,1.1693,17.81,2.3175,4.797,2.3587,0.017281,0.71965,0.10364,53.353,44.598,62.809,54.184,66.471,58.312,23.816,37.928,37.478,46.167,74.281,41.73,17.289
365,0.64169,3708.2,4554.0,8.9303,26.723,42.389,2722.6,75.141,120.42,0.32226,79.959,49.726,2653.0,25.785,49.2,3114.4,22.764,69.89,317.37,347.0,94.337,77.364,32.474,8.6527,26.899,6.8049,18.139,1.6603,33.775,13.641,24.189,1.363,17.739,2.2959,4.7763,2.3143,0.017281,0.71965,0.10364,53.353,44.598,63.501,55.168,63.056,59.279,23.854,37.021,37.294,44.683,73.808,42.037,18.246
366,0.64261,3721.3,4612.1,8.9194,26.864,42.568,2720.4,74.824,120.39,0.32053,79.693,50.821,2650.3,24.003,50.522,3114.0,23.082,69.726,310.31,346.69,94.427,77.19,32.474,8.6527,26.899,6.8049,18.139,1.6603,33.775,13.641,24.189,1.363,17.739,2.2959,4.7763,2.3143,0.0025738,0.74564,0.10605,52.931,43.169,63.275,54.473,62.965,59.368,23.382,37.233,40.517,47.743,72.676,40.861,17.521
367,0.6908,3673.1,4532.4,8.9585,26.783,42.348,2720.5,74.992,120.4,0.31414,79.72,49.012,2650.7,23.364,50.293,3113.3,23.708,69.536,309.6,346.36,94.416,77.436,32.47,8.6685,26.533,6.8542,18.171,1.724,33.854,13.754,24.474,1.3182,17.469,2.3151,4.8497,2.358,0.0025738,0.74564,0.10605,52.931,43.169,63.752,54.548,67.586,55.346,23.581,37.349,35.193,47.212,71.527,42.213,16.04
368,0.68928,3674.7,4560.2,8.929,26.858,42.649,2721.9,75.76,120.4,0.3156,79.716,50.362,2651.7,25.492,49.076,3113.8,23.798,69.399,307.63,346.0,94.416,77.348,32.47,8.6685,26.533,6.8542,18.171,1.724,33.854,13.754,24.474,1.3182,17.469,2.3151,4.8497,2.358,0.0025738,0.74564,0.10605,52.931,43.169,63.724,54.214,67.735,58.395,23.474,37.171,39.166,44.397,70.492,40.824,15.848
369,0.68618,3688.5,4567.0,8.9664,27.033,42.274,2724.5,75.741,120.4,0.32761,80.074,49.272,2655.0,22.456,49.736,3116.2,23.326,69.328,304.7,345.56,94.377,77.886,32.511,8.7906,26.519,6.8852,18.279,1.6624,33.675,13.633,24.716,1.1724,17.631,2.3049,4.7199,2.2614,0.0025738,0.74564,0.10605,52.931,43.169,63.103,54.159,67.534,58.882,23.763,38.532,35.958,45.922,69.548,41.581,16.908
370,0.68806,3654.6,4567.1,8.836,26.71,42.347,2723.9,75.96,120.42,0.32928,80.084,49.907,2654.3,25.399,50.43,3117.6,23.278,69.272,300.43,344.84,94.406,77.625,32.511,8.7906,26.519,6.8852,18.279,1.6624,33.675,13.633,24.716,1.1724,17.631,2.3049,4.7199,2.2614,0.0025738,0.74564,0.10605,52.931,43.169,63.687,54.157,67.349,57.4,23.24,38.328,37.827,47.53,68.722,41.424,17.029
371,0.68014,3674.0,4524.5,8.7489,27.127,42.385,2723.4,76.108,120.39,0.31276,80.02,49.685,2653.3,24.102,50.334,3117.2,21.928,69.238,298.42,344.76,94.539,77.429,32.779,8.7411,26.49,6.6265,17.665,1.6602,33.674,13.36,24.641,1.2078,18.009,2.3307,4.7025,2.2134,0.0065288,0.75357,0.11592,53.076,44.55,63.092,54.496,66.738,59.782,23.229,36.921,37.174,47.307,68.176,41.358,20.25
